Unnamed: 0,window,threshold,sharpe,calmar,mdd,trades,direction,long_or_short,resolution,model,endpoint
,240.0,0.1,0.316,0.203,0.809,612.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.2,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.2,-0.183,-0.064,1.728,1014.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.2,0.041,0.015,1.613,950.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.2,-0.124,-0.041,1.769,956.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.2,-0.455,-0.143,1.847,898.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.2,-0.34,-0.125,1.563,892.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.2,-0.455,-0.164,1.571,870.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.2,-0.274,-0.096,1.614,864.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.2,-0.1,-0.053,1.059,838.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.2,0.056,0.03,1.039,840.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.2,0.055,0.027,1.127,818.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.2,0.134,0.06,1.216,784.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.2,-0.154,-0.066,1.278,750.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.2,-0.121,-0.053,1.235,726.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.2,-0.006,-0.003,1.169,718.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.2,-0.187,-0.075,1.38,714.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.2,-0.015,-0.007,1.347,690.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.2,-0.072,-0.027,1.447,675.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.2,-0.01,-0.005,1.247,661.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.2,0.039,0.018,1.196,649.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.2,0.103,0.048,1.13,645.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.2,0.059,0.027,1.13,634.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.2,0.04,0.02,0.998,624.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.2,0.116,0.063,0.927,618.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.2,0.315,0.213,0.743,622.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.3,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.3,-0.315,-0.109,1.644,984.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.3,0.193,0.075,1.448,936.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.3,-0.108,-0.037,1.619,924.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.3,-0.2,-0.074,1.513,892.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.3,-0.394,-0.137,1.603,886.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.3,-0.487,-0.178,1.508,860.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.3,-0.328,-0.148,1.198,836.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.3,-0.321,-0.134,1.291,822.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.3,-0.013,-0.006,1.08,800.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.3,-0.184,-0.074,1.301,798.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.3,-0.205,-0.075,1.422,776.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.3,-0.115,-0.045,1.339,760.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.3,-0.131,-0.052,1.323,728.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.3,-0.137,-0.059,1.21,706.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.3,-0.015,-0.007,1.227,688.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.3,0.042,0.017,1.284,678.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.3,0.18,0.087,1.062,670.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.3,0.068,0.029,1.216,656.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.3,0.136,0.058,1.213,648.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.3,-0.009,-0.004,1.248,636.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.3,-0.165,-0.062,1.312,624.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.3,0.012,0.006,1.022,612.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.3,0.143,0.084,0.83,606.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.3,0.298,0.178,0.802,604.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.4,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.4,-0.328,-0.126,1.424,948.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.4,-0.137,-0.063,1.15,898.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.4,-0.261,-0.091,1.552,896.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.4,-0.21,-0.088,1.28,878.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.4,-0.411,-0.169,1.299,868.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.4,-0.403,-0.169,1.263,850.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.4,-0.458,-0.178,1.358,818.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.4,-0.472,-0.163,1.493,806.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.4,-0.478,-0.138,1.757,790.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.4,-0.377,-0.126,1.518,752.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.4,-0.24,-0.096,1.267,736.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.4,-0.302,-0.117,1.314,734.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.4,-0.265,-0.099,1.35,730.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.4,0.005,0.002,1.317,700.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.4,-0.131,-0.051,1.294,670.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.4,-0.081,-0.03,1.322,658.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.4,-0.035,-0.016,1.114,648.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.4,0.12,0.058,1.02,638.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.4,0.183,0.093,0.952,628.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.4,0.13,0.056,1.115,610.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.4,-0.102,-0.036,1.351,602.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.4,0.009,0.004,1.063,592.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.4,0.097,0.048,0.913,598.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.4,0.141,0.076,0.824,590.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.5,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.5,-0.414,-0.17,1.285,920.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.5,-0.361,-0.158,1.168,858.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.5,-0.275,-0.115,1.221,838.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.5,-0.256,-0.118,1.113,836.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.5,-0.237,-0.111,1.086,820.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.5,-0.145,-0.079,0.953,814.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.5,-0.324,-0.136,1.201,798.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.5,-0.581,-0.175,1.656,760.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.5,-0.582,-0.167,1.714,746.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.5,-0.668,-0.191,1.714,734.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.5,-0.489,-0.164,1.469,708.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.5,-0.371,-0.128,1.403,670.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.5,-0.372,-0.123,1.468,666.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.5,-0.244,-0.088,1.344,656.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.5,-0.211,-0.081,1.257,662.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.5,-0.244,-0.093,1.264,630.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.5,-0.279,-0.108,1.247,612.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.5,-0.169,-0.064,1.256,616.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.5,-0.203,-0.071,1.309,600.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.5,-0.038,-0.015,1.133,592.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.5,0.039,0.018,1.02,592.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.5,-0.008,-0.005,0.869,584.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.5,-0.051,-0.03,0.733,574.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.5,0.011,0.006,0.841,572.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.6,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.6,-0.561,-0.215,1.302,854.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.6,-0.677,-0.216,1.562,804.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.6,-0.315,-0.165,0.941,796.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.6,-0.407,-0.185,1.089,798.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.6,-0.394,-0.2,0.963,770.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.6,-0.276,-0.13,1.038,752.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.6,-0.194,-0.099,0.928,728.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.6,-0.528,-0.19,1.336,720.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.6,-0.568,-0.184,1.493,690.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.6,-0.606,-0.183,1.583,672.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.6,-0.659,-0.186,1.669,652.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.6,-0.678,-0.194,1.647,642.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.6,-0.683,-0.216,1.489,624.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.6,-0.616,-0.206,1.394,612.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.6,-0.46,-0.156,1.379,600.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.6,-0.475,-0.147,1.479,598.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.6,-0.319,-0.112,1.307,592.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.6,-0.354,-0.119,1.339,584.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.6,-0.26,-0.091,1.276,568.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.6,-0.175,-0.063,1.24,568.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.6,-0.345,-0.121,1.229,572.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.6,-0.279,-0.121,0.978,572.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.6,0.099,0.07,0.599,550.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.6,0.041,0.024,0.711,546.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.7,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.7,-0.386,-0.187,0.967,800.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.7,-0.545,-0.224,1.148,730.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.7,-0.15,-0.096,0.736,738.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.7,-0.13,-0.089,0.677,714.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.7,-0.286,-0.166,0.809,718.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.7,-0.503,-0.215,1.076,710.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.7,-0.56,-0.205,1.244,682.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.7,-0.357,-0.163,1.006,680.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.7,-0.416,-0.146,1.326,662.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.7,-0.744,-0.201,1.704,638.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.7,-0.663,-0.187,1.628,624.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.7,-0.711,-0.209,1.541,610.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.7,-0.785,-0.215,1.652,596.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.7,-0.6,-0.192,1.413,590.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.7,-0.676,-0.203,1.483,566.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.7,-0.605,-0.185,1.459,570.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.7,-0.704,-0.193,1.598,550.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,180.0,0.7,-0.57,-0.166,1.487,554.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,190.0,0.7,-0.31,-0.106,1.276,544.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,200.0,0.7,-0.466,-0.158,1.254,542.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,210.0,0.7,-0.441,-0.152,1.207,528.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,220.0,0.7,-0.304,-0.129,0.983,524.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,230.0,0.7,-0.323,-0.136,0.966,512.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,240.0,0.7,-0.09,-0.046,0.79,512.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,0.0,0.8,,,0.0,0.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,10.0,0.8,-0.446,-0.196,1.014,728.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,20.0,0.8,-0.479,-0.196,1.112,678.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,30.0,0.8,-0.02,-0.017,0.541,680.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,40.0,0.8,-0.274,-0.174,0.696,664.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,50.0,0.8,-0.421,-0.218,0.825,654.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,60.0,0.8,-0.379,-0.186,0.893,638.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,70.0,0.8,-0.636,-0.221,1.27,642.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,80.0,0.8,-0.606,-0.202,1.329,644.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,90.0,0.8,-0.555,-0.214,1.142,616.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,100.0,0.8,-0.528,-0.19,1.234,618.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,110.0,0.8,-0.783,-0.215,1.636,592.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,120.0,0.8,-0.836,-0.223,1.67,580.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,130.0,0.8,-0.763,-0.211,1.602,566.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,140.0,0.8,-0.851,-0.213,1.738,542.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,150.0,0.8,-1.061,-0.241,1.904,536.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,160.0,0.8,-0.88,-0.228,1.651,518.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
,170.0,0.8,-0.914,-0.247,1.571,512.0,reversion,long short,24h,z_score,/v1/metrics/addresses/sending_to_exchanges_count
